ruc;razón_social;estado;condicion;latitud;longitud;tipo_empresa;locales;oportunidad;estado;oportunidad;
20547091532;IMPORT & EXPORT STAINLESS STEEL S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;885
20518144872;REPRESENTACIONES TORPOCO E.I.R.L;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;886
20556720593;CREACIONES WINLOVE E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;887
20451807430;COMERCIAL EDWIN FELIX E.I.R.L.;ACTIVO;HABIDO;-12.0781;-77.0625;PEQUEÑA EMPRESA;6; ; ;Decil 2;888
20552845120;ORIGIN TOYS E.I.R.L.;ACTIVO;HABIDO;-12.0844;-77.0303;PEQUEÑA EMPRESA;6; ; ;Decil 2;889
20557292803;MD MODA SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;6; ; ;Decil 2;890
20602225535;CORPORACION TEXTIL GMR E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;891
20552094728;JK MULTIDEPORT S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;892
20547199571;TENDENCIA AZUL S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;893
20600480830;PESQUERA MONTE BUCIERO S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;894
20466443361;SINO TYRE S.R.L.;ACTIVO;HABIDO;-12.1217;-77.0292;;6; ; ;Decil 2;895
20521086832;SPORTS PLANET LATINOAMERICA SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;896
20602076611;CORE CAPITAL SERVICES S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;897
20550803993;GESTION Y DESARROLLO DE PROYECTOS DEL PERU S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;898
20392797387;DELISHELL SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0978;-77.0272;;6; ; ;Decil 2;899
20602061796;FEIFAN PERU S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;900
20544924720;IMPORTADORA MEDICO-QUIRURGICOS S.A.C;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;901
20552463359;BLUZ SOCIEDAD ANONIMA CERRADA  - BLUZ S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;902
20546217877;FERCESE SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;903
20601001269;RIP CORP PERU SOCIEDAD ANONIMA CERRADA - RIP CORP PERU S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;904
20524446163;IMPERIO ROJAS S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;905
20545331790;IMPORTADORA MARILEN S.A.C;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;906
20544859481;PLOIS CLASSIC E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;907
20602411355;ELIZA IMPORT & EXPORT SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;908
20602188648;DISTRIBUIDORA SPORT AIR RUNNING S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;909
20600953631;VELELMONDS INDUSTRIAS S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;910
20492402100;AYA INTERNACIONAL CROSS TRAINING SAC;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;911
20600257847;IMPORTACIONES JESABEL E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;912
20556854441;DIDACTICOS ABC S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;913
20521950634;REPRESENTACIONES KEVIN S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;914
20518074645;IMPORTACIONES PILCOMUNDO EIRL;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;915
20536570285;ORION MODAS INTERNACIONAL SOCIEDAD ANONIMA CERRADA - ORION MODAS INTERNACIONAL S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;6; ; ;Decil 2;916
20114275027;RECURSOS EMPRESARIALES CELTIC APM S.A.C.;ACTIVO;HABIDO;-12.0589;-77.0461;PEQUEÑA EMPRESA;6; ; ;Decil 2;917
20554824201;MODA HALLTEX E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;918
20600554981;NICOLE FASHION INTERNACIONAL S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;919
20600297211;CORPORACION & INVERSIONES NAPOLY S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;920
20600047273;ALABAMA STORE E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;921
20600689101;FAJAS Y ELASTICOS TEXTILES S.A.C;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;922
20488007697;TRANSPORTA SERVICIOS LOGISTICOS S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;923
20601641292;TEXTILES EVAGU EIRL;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;924
20493040309;CORPORACION HOTELERA SAN ANDRES SOCIEDAD ANONIMA CERRADA - CORPORACION HOTELERA SAN ANDRES S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;6; ; ;Decil 2;925
20550899494;BOSTON SERVICIOS MEDICOS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;926
20546249213;INTERCOLD S.A.C;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;927
20402581752;SERVICIOS ESPECIALES ALESAR SCRL;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;6; ; ;Decil 2;928
20557445308;LNG HOLDING S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;;6; ; ;Decil 2;929
20600136462;CYTIFARMA SALUD S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;;6; ; ;Decil 2;930
20601516692;INVERSIONES ILLASI EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA INVERSIONES ILLASI E.I.R.L.;ACTIVO;HABIDO;-11.9914;-77.0708;;6; ; ;Decil 2;931
20601121469;PACIFICO MOTORS PERU SOCIEDAD ANONIMA CERRADA - PACIFICO MOTORS PERU S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;6; ; ;Decil 2;932
20603031173;INVOGA STORE S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;6; ; ;Decil 2;933
20600407482;PUNTO TECNICO S.A.C.;ACTIVO;HABIDO;-12.1072;-76.9989;;6; ; ;Decil 2;934
20602900135;CORPORACION FERRETERA PEDRO & FLOR E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;935
20565877136;MACHINERY TOOLS GJC E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;936
20554482211;INVERSIONES REFCH E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;937
20553426791;DCP INVERSIONES S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;938
20481347263;DISTRIBUIDORA Y COMERCIALIZADORA PACIFICO S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;6; ; ;Decil 2;939
20549430164;HIDROCONSULT INGENIEROS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0978;-77.0272;;6; ; ;Decil 2;940
20602610226;GRUPO ATHOQ SEGURIDAD S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;6; ; ;Decil 2;941
20600297512;CORPORACION DASHA S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;6; ; ;Decil 2;942
20522876349;NEGOCIACIONES VICO S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;6; ; ;Decil 2;943
20481028087;REPRESENTACIONES MORAVI SAC;ACTIVO;HABIDO;-12.0756;-76.9936;PEQUEÑA EMPRESA;6; ; ;Decil 2;944
20601782511;WORLD OF COLORS EMILY E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;945
20601115230;CORPORACION STRONGER E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;946
20602669875;ARLUCY IMPORT E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;947
10004255106;SUCESION INDIVISA ROQUE ALANOCA OTILIA;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;948
20523623771;INTERCONTINENTAL ZINGER GROUP S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;949
20601873690;MANDYRA S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6;Validado;Vigente;Decil 2;950
20601697611;TEXTILES GERSAN S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;951
20553846227;CORPORACION IMPERIUM S.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;952
20492134253;JOSHEL IMPORT SAC;ACTIVO;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;953
20600714717;TRANSSOL BARRANCA SOCIEDAD ANONIMA CERRADA - TRANSSOL S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;954
20533248358;EXPORT Y IMPORT E INVERSIONES WILLAM ESAG EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0781;-77.0625;PEQUEÑA EMPRESA;6; ; ;Decil 2;955
20601402221;INVERSIONES & COMUNICACIONES JR. S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;956
20517393615;DISTRIBUIDORA DOS HERMANOS SRL;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;957
20601207754;VALFAB E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;958
20407900392;DISTRIBUIDORA JHAZMIN M Y J E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0844;-77.0303;;6; ; ;Decil 2;959
20478048174;MASSERVICIOS S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;960
20556247634;PERU GOLDEN SPORT E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;961
20601631181;GRUPO PÉLARY S.A.C.;ACTIVO;NO HABIDO;-12.0589;-77.0461;;6; ; ;Decil 2;962
20556206521;EDITORIAL CRUZ VELA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;963
20556151017;INVERSIONES MEDICAL P & L SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;964
20537389231;BIOCARE MEDICAL S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;965
20602956203;NOMITEC PERU S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;966
20562826531;CORPORACION CHELVIS E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;967
20537495775;PEQUEÑAS TRAVESURAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;968
20392616269;GRUPO MIRAYA SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;969
20544330854;WORLD TENNIS S.A.C.;SUSPENSION TEMPORAL;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;970
20565850441;SOKAMICA S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;6; ; ;Decil 2;971
20565587308;AUCKLAND CORPORATION SOCIEDAD ANONIMA CERRADA-AUCKLAND S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;6; ; ;Decil 2;972
20545742234;MELMATH PERU S.A.C.;ACTIVO;HABIDO;-12.0422;-77.0269;;6; ; ;Decil 2;973
20601439868;I & E PERUVIAN OF GRAINS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0439;-76.9714;PEQUEÑA EMPRESA;6; ; ;Decil 2;974
20550674140;SKY 19 E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;975
20602023673;AGROW S.A.C.;ACTIVO;HABIDO;-12.2747;-76.8703;PEQUEÑA EMPRESA;6; ; ;Decil 2;976
20449403453;HALKON E.I.R.L.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;6; ; ;Decil 2;977
20545722471;CONSORCIO RIO MANTARO;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;978
20552955065;INVERSIONES CHABELO SOCIEDAD ANONIMA CERRADA - INVERSIONES CHABELO S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;6;Validado;Baja;Decil 2;979
20601251036;MULTIPRO PERU S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;6; ; ;Decil 2;980
20562948211;EDUARDOPOLO SOCIEDAD ANONIMA - EDUARDOPOLO S.A.;SUSPENSION TEMPORAL;HABIDO;-12.0297;-77.01;;6; ; ;Decil 2;981
20601538734;INVERSIONES DEMIFARVEL E.I.R.L.;ACTIVO;HABIDO;-12.03;-77.0575;;6;Validado;Vigente;Decil 2;982
20602403948;B & L PISOS CENTRO E.I.R.L.;ACTIVO;HABIDO;-12.0297;-77.01;;6; ; ;Decil 2;983
20563735865;INVERSIONES GRANDES IDEAS S.A.C.;ACTIVO;HABIDO;-12.2133;-76.9372;PEQUEÑA EMPRESA;6; ; ;Decil 2;984
20407980566;CORPORACION PAPELERA MADRID S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;6; ; ;Decil 2;985
20600787897;GRUPO SABORES PERUANOS DE EXPORTACION S.A.C. - GRUSAPER S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;;6; ; ;Decil 2;986
20600666119;FARMACEUTICA IMPERIO DEL SOL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0922;-77.0794;PEQUEÑA EMPRESA;6;Validado;Vigente;Decil 2;987
20554127666;MINERA EL PALACIO DEL CONDOR S.A.C.;ACTIVO;HABIDO;-12.1072;-76.9989;;6; ; ;Decil 2;988
20544214196;DML MAQUINARIAS E.I.R.L.;ACTIVO;HABIDO;-12.0756;-76.9936;;6; ; ;Decil 2;989
20557878328;IMPORTACIONES & EXPORTACIONES ESLEITHER S.A.C. - IMP & EXP ESLEITHER S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;990
20523089502;GRUPO DIGITRONIK SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;6; ; ;Decil 2;991
20550706521;INTERCON AF PERU E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;992
20538631672;CHEUL CORPORATION S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;993
20521089777;CALZATURA FRANCO E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;994
20602493106;GL GRUPO LUCERO SOCIEDAD ANONIMA CERRADA-GL GRUPO LUCERO S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;6; ; ;Decil 2;995
20549131094;GANGSTA PERU S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;6; ; ;Decil 2;996
20601094721;EMPORIO GRUPO S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;997
20600695917;SKYLAND CORPORATION SAC;ACTIVO;HABIDO;-12.03;-77.0575;;6; ; ;Decil 2;998
20600159616;MUNDO TENNIS J & C S.A.C.;SUSPENSION TEMPORAL;NO HABIDO;-12.065;-77.0308;;6; ; ;Decil 2;999
20538791793;CORPORATION LANQ S.A.C.;SUSPENSION TEMPORAL;NO HABIDO;-12.0453;-77.0308;;6; ; ;Decil 2;1000
